,Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
482,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-03,3e Section Oge,3e Section Oge,Rosaline Clinique,CSL,Privé à but lucratif,,,
483,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-03,3e Section Oge,3e Section Oge,CSL La Barque de Pierre (NF),CSL,Privé à but lucratif,1131007,18.466024,-72.411097
484,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,SHEKINAH,CAL,Privé à but lucratif,,18.466024,-72.411097
485,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre Hospitalier d’Arcachon 32,CSL,Public,,,
486,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,CS Commun. Doctors on Mission,CAL,Privé à but lucratif,,,
487,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre Hosp. Dr Raoul Pierre Louis,HCR,Public,,,
488,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre de Santé de Kenscoff,CSL,Public,115301,18.404312,-72.289664
489,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. de Robin (Mission Baptiste),Dispensaire,Mixte,115505,18.404312,-72.289664
490,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Dispensaire Godey (Afè Nèg Konbit),Dispensaire,Public,115309,18.404312,-72.289664
491,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. Aux Cadets (Afè Nèg Konbit),Dispensaire,Privé à but lucratif,,18.404312,-72.289664
492,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. de Bolosse (Mission Baptiste),Dispensaire,Privé à but lucratif,115202,18.404312,-72.289664
493,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Hôpital de Fermathe (Mission Baptiste),Hôpital,Mixte,115303,18.467037,-72.293916
494,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. ND Perpétuel Secours (Furcy),Dispensaire,Privé à but non lucratif,115307,18.404312,-72.289664
495,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. de Greffin (Mission Baptiste),Dispensaire,Privé à but lucratif,,18.404312,-72.289664
496,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Dispensaire d’Athis,Dispensaire,Public,,18.404312,-72.289664
497,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. de Bongars (Mission Baptiste),Hôpital,Privé à but lucratif,115206,18.404312,-72.289664
498,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Disp. Dumisseau (Afè Nèg Konbit),Dispensaire,Privé à but lucratif,,18.424694,-72.23864
499,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre de Santé de Christianville,CSL,Privé à but lucratif,1162402,18.524036,-72.553549
500,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre de Santé FOSADEC,CAL,Privé à but lucratif,116103,18.540878,-72.496915
501,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre de santé de Gressier,CAL,Public,1162307,18.541653,-72.528957
502,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Dispensaire de Jasmin,Dispensaire,Privé à but non lucratif,1162316,,
503,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Dispensaire Solo Christus,CSL,Privé à but non lucratif,1162417,,
504,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Dispensaire Bon Berger,Dispensaire,Privé à but lucratif,1162301,18.508452,-72.50948
505,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-04,4e Section Poste Pierrot,4e Section Poste Pierrot,Centre de santé Haute Sanite (NF),CSL,Privé à but lucratif,116110,,
506,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Haiti Health Ministries,CSL,Privé à but non lucratif,1162414,,
507,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Dispensaire Zèv Atizan Lapè,CSL,Mixte,,18.508452,-72.50948
508,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Dispensaire Morne à Bateau,Dispensaire,Privé à but lucratif,,18.546771,-72.512367
509,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Hôpital Alive clinic,Dispensaire,Privé à but lucratif,,,
510,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,ASDEV,CSL,Privé à but lucratif,,,
511,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Centre de santé Bon Secours,CAL,Privé à but lucratif,,,
512,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Dispensaire CS L’Union (NF),CSL,Privé à but lucratif,1162412,,
513,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Hôpital St Charles,HCR,Privé à but lucratif,,18.5385,-72.4097
514,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Dispensaire MOCMOCHAM,Dispensaire,Privé à but lucratif,,,
515,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Nos Petits Frères et Soeurs,Hôpital,Public,118441,18.5707,-72.2535
516,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Haïti Med,CAL,Privé à but lucratif,118342,18.580379,-72.267398
517,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Hôpital St Luc,Hôpital,Privé à but non lucratif,118443,18.571207,-72.251259
518,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Hôpital DASH Tabarre,Hôpital,Privé à but non lucratif,118444,,
519,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Centre de santé de Lyro,CSL,Privé à but lucratif,118445,,
520,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,MSF Belgique,Hôpital,Privé à but non lucratif,118446,,
521,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Family Mémorial Médical center,CSL,Privé à but lucratif,118347,,
522,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Centre de santé of Live,CAL,Privé à but lucratif,118349,,
523,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Centre de santé Croix des Missions,CSL,Public,118319,18.595519,-72.285888
524,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,GHESKIO/ IMIS,Hôpital,Privé à but non lucratif,118440,,
525,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,King’s hospital,Hôpital,Privé à but non lucratif,118348,18.5627,-72.2734
526,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Dispensaire de Beauséjour,Dispensaire,Mixte,121601,18.439416,-72.588364
527,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-05,5e Section Fiefe ou Petit Cahos,5e Section Fiefe ou Petit Cahos,Centre de santé Darbonne,CAL,Privé à but non lucratif,121302,18.49283,-72.590039
528,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,CS Farnèse Louis Charles,CSL,Privé à but lucratif,1211503,,
529,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Hôpital Cardinal Léger,HCR,Privé à but lucratif,121204,18.513183,-72.609578
530,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Asile de Sigueneau,HU,Public,121207,18.439416,-72.588364
531,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Hôpital Sainte-Croix,HCR,Public,121108,18.506972,-72.631325
532,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Biré (new mission),CSL,Privé à but non lucratif,121209,18.562316,-72.586138
533,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre Petit Harpon,CSL,Privé à but lucratif,1211412,18.373423,-72.621028
534,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre de santé Marie Jean,CSL,Mixte,121213,,
535,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,HCMC,CSL,Privé à but lucratif,121117,,
536,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,CS de St Etienne,CSL,Mixte,1211219,,
537,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,CS Mathieu,CSL,Mixte,121321,,
538,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,MSF Suisse,Hôpital,Privé à but non lucratif,121222,,
539,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Dispensaire Tombe Gateau,Dispensaire,Privé à but lucratif,1211023,,
540,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre SantLassale.,CSL,Mixte,121224,,
541,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre de Santé Fondation Racine,CSL,Privé à but non lucratif,121225,,
542,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre materno-infantile,CSL,Public,121105,18.506258,-72.629139
543,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Sanatorium de Léogane,Hôpital,Public,121306,18.512225,-72.605227
544,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Dispensaire de Fonds d’Oie,Dispensaire,Privé à but lucratif,1211010,18.389781,-72.579631
545,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Dispensaire de Trouin,CAL,Public,1211411,18.365145,-72.653408
546,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Help Hospital,Hôpital,Privé à but lucratif,121215,,
547,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre hospitalier Hosana,CAL,Privé à but lucratif,121220,,
548,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre de santé Petite Rivière (NF),CSL,Privé à but lucratif,121214,18.439416,-72.588364
549,HT05,Artibonite,Latibonit,HT0541,Dessalines,Dessalines,HT0541-06,6e Section la Croix ou Grand Cahos,6e Section la Croix ou Grand Cahos,Centre de santé Anacaona (NF),CSL,Privé à but lucratif,121216,,
550,HT05,Artibonite,Latibonit,HT0543,Grande Saline,Grande Saline,HT0543-01,1re Section Poteneau,1re Section Poteneau,Azile St Vincent de Paul,CAL,Public,,18.514344,-72.608521
551,HT05,Artibonite,Latibonit,HT0543,Grande Saline,Grande Saline,HT0543-01,1re Section Poteneau,1re Section Poteneau,Dispensaire d’Arnoux,CSL,Public,122204,18.393524,-73.015871
552,HT05,Artibonite,Latibonit,HT0543,Grande Saline,Grande Saline,HT0543-01,1re Section Poteneau,1re Section Poteneau,Centre de Santé de Deslattes,CSL,Mixte,122806,18.305891,-72.958119
553,HT05,Artibonite,Latibonit,HT0544,Desdunes,Desdunes,HT0544-01,1re Section de Desdunes,1re Section de Desdunes,Hôpital Notre Dame,HCR,Public,1221101,18.376594,-72.931574
554,HT05,Artibonite,Latibonit,HT0544,Desdunes,Desdunes,HT0544-01,1re Section de Desdunes,1re Section de Desdunes,Dispensaire de Vialet,CSL,Public,122102,18.416735,-72.943915
555,HT05,Artibonite,Latibonit,HT0544,Desdunes,Desdunes,HT0544-01,1re Section de Desdunes,1re Section de Desdunes,Dispensaire de Madeleine,Dispensaire,Public,122203,18.411898,-73.008042
556,HT05,Artibonite,Latibonit,HT0544,Desdunes,Desdunes,HT0544-01,1re Section de Desdunes,1re Section de Desdunes,CS Les Palmes (Besace),CSL,Privé à but lucratif,122905,,
557,HT05,Artibonite,Latibonit,HT0552,Marmelade,Marmelade,HT0552-01,1re Section Crete a Pins,1re Section Crête à Pins,Clinique mobile Olivier,CSL,Privé à but lucratif,122207,18.425418,-73.040634
558,HT05,Artibonite,Latibonit,HT0552,Marmelade,Marmelade,HT0552-01,1re Section Crete a Pins,1re Section Crête à Pins,CS Henry Gérard Desgranges,CAL,Privé à but lucratif,1221108,18.419686,-72.874795
559,HT05,Artibonite,Latibonit,HT0552,Marmelade,Marmelade,HT0552-02,2e Section Bassin ou Billier,2e Section Bassin ou Billier,Dispensaire APV de Vallue (NF),Dispensaire,Privé à but non lucratif,1221209,,
560,HT05,Artibonite,Latibonit,HT0552,Marmelade,Marmelade,HT0552-02,2e Section Bassin ou Billier,2e Section Bassin ou Billier,Clinique Siloé,CSL,Privé à but lucratif,,,
561,HT05,Artibonite,Latibonit,HT0552,Marmelade,Marmelade,HT0552-03,3e Section Platon,3e Section Platon,CS Trouchouchou (NF),CSL,Privé à but lucratif,122310,,
562,HT05,Artibonite,Latibonit,HT0552,Marmelade,Marmelade,HT0552-03,3e Section Platon,3e Section Platon,Centre de Santé de Meyer,CAL,Public,123502,18.348789,-72.716747
563,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Dispensaire de Dufour,Dispensaire,Public,123203,18.317441,-72.800062
564,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Dispensaire de Bonhomme,Dispensaire,Public,123704,,
565,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Centre de Santé Georges Gauvin,HCR,Public,123101,18.428522,-72.769373
566,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Dispensaire Baudin,Dispensaire,Public,123605,,
567,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,CS de Thomazeau,CAL,Public,132101,18.653279,-72.093776
568,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Centre de santé Vision de Néhémie,CSL,Privé à but non lucratif,132102,,
569,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Centre de Santé de Ganthier,CSL,Public,133502,18.532202,-72.062172
570,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Eau de vie,CSL,Privé à but lucratif,133306,18.491795,-71.952369
571,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Centre de santé de Thoman 1,CSL,Public,133307,,
572,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Centre Hospitalier Christ pour tous,Hôpital,Privé à but lucratif,133313,,
573,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Centre de santé Kay Hypocrate,CAL,Privé à but non lucratif,133214,,
574,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Dispensaire de Savane cabri,Dispensaire,Privé à but non lucratif,133203,18.586144,-72.078196
575,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-01,1re Section Juanaria,1re Section Juanaria,Love a child,CSL,Privé à but non lucratif,133305,,
576,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Centre de santé de Thoman 2,CSL,Privé à but non lucratif,133308,,
577,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Dispensaire aux bons soins,Dispensaire,Privé à but lucratif,133210,,
578,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Dispensaire d’Orianie,Dispensaire,Privé à but lucratif,135403,18.30613,-71.832342
579,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Clinique Confiance en Dieu,CSL,Privé à but non lucratif,135404,,
580,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Dispensaire Ste Croix,Dispensaire,Privé à but non lucratif,135405,,
581,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,CS de Fonds Verrettes,CAL,Public,135401,18.393975,-71.854171
582,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Dispensaire de Fôret des Pins,Dispensaire,Privé à but lucratif,135402,18.322604,-71.775228
583,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,SADA Fonds Baptiste,CSL,Mixte,141703,18.924011,-72.584796
584,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Disp. ND du Perpétuel Secours,Dispensaire,Public,141205,18.885525,-72.529399
585,HT06,Centre,Sant,HT0611,Hinche,Hinche,HT0611-02,2e Section Marmont,2e Section Marmont,Hôpital Reforme de Saintard,Hôpital,Privé à but lucratif,141210,,
